8.409052e+01,6.762543e+01,9.239484e+01,-8.926381e+00
8.407923e+01,6.771601e+01,9.235160e+01,-7.913472e+00
8.406793e+01,6.780660e+01,9.230835e+01,-6.912156e+00
8.405664e+01,6.789718e+01,9.226511e+01,-5.925499e+00
8.404535e+01,6.798777e+01,9.222187e+01,-4.741715e+00
8.403405e+01,6.807835e+01,9.217863e+01,-2.979253e+00
8.402276e+01,6.816893e+01,9.213538e+01,-1.116467e+00
8.401147e+01,6.825952e+01,9.209214e+01,4.679100e-01
8.400017e+01,6.835010e+01,9.204890e+01,1.999955e+00
8.398888e+01,6.844069e+01,9.200566e+01,3.471077e+00
8.397758e+01,6.853127e+01,9.196241e+01,6.120233e+00
8.396629e+01,6.862186e+01,9.191917e+01,8.493450e+00
8.395500e+01,6.871244e+01,9.187593e+01,1.051857e+01
8.394370e+01,6.880303e+01,9.183269e+01,1.217410e+01
8.393241e+01,6.889361e+01,9.178944e+01,1.343859e+01
8.392112e+01,6.898420e+01,9.174620e+01,1.371543e+01
8.390982e+01,6.907478e+01,9.170296e+01,1.334782e+01
8.389853e+01,6.916536e+01,9.165971e+01,1.269595e+01
8.388724e+01,6.925595e+01,9.161647e+01,1.333387e+01
8.387594e+01,6.934653e+01,9.157323e+01,1.417484e+01
8.386465e+01,6.943712e+01,9.152999e+01,1.463609e+01
8.385335e+01,6.952770e+01,9.148674e+01,1.416057e+01
8.384206e+01,6.961829e+01,9.144350e+01,1.387272e+01
8.383077e+01,6.970887e+01,9.140026e+01,1.378122e+01
8.381947e+01,6.979946e+01,9.135702e+01,1.389474e+01
8.380818e+01,6.989004e+01,9.131377e+01,1.422198e+01
8.379689e+01,6.998063e+01,9.127053e+01,1.365019e+01
8.378559e+01,7.007121e+01,9.122729e+01,1.308272e+01
8.377430e+01,7.016180e+01,9.118405e+01,1.253433e+01
8.376301e+01,7.025238e+01,9.114080e+01,1.204904e+01
8.375171e+01,7.034296e+01,9.109756e+01,1.147228e+01
8.374042e+01,7.043355e+01,9.105432e+01,1.120059e+01
8.372912e+01,7.052413e+01,9.101108e+01,1.115237e+01
8.371783e+01,7.061472e+01,9.096783e+01,1.107294e+01
8.370654e+01,7.070530e+01,9.092459e+01,1.096025e+01
8.369524e+01,7.079589e+01,9.088135e+01,1.081226e+01
8.368395e+01,7.088647e+01,9.083810e+01,1.074829e+01
8.367266e+01,7.097706e+01,9.079486e+01,1.096829e+01
8.366136e+01,7.106764e+01,9.075162e+01,1.117010e+01
8.365007e+01,7.115823e+01,9.070838e+01,1.135421e+01
8.363878e+01,7.124881e+01,9.066513e+01,1.151189e+01
8.362748e+01,7.133940e+01,9.062189e+01,1.168084e+01
8.361619e+01,7.142998e+01,9.057865e+01,1.199239e+01
8.360489e+01,7.152056e+01,9.053541e+01,1.231208e+01
8.359360e+01,7.161115e+01,9.049216e+01,1.263308e+01
8.358231e+01,7.170173e+01,9.044892e+01,1.295610e+01
8.357101e+01,7.179232e+01,9.040568e+01,1.328183e+01
8.355972e+01,7.188290e+01,9.036244e+01,1.360857e+01
8.354843e+01,7.197349e+01,9.031919e+01,1.392627e+01
8.353713e+01,7.206407e+01,9.027595e+01,1.423465e+01
8.352584e+01,7.215466e+01,9.023271e+01,1.453476e+01
8.351455e+01,7.224524e+01,9.018946e+01,1.486226e+01
8.350325e+01,7.233583e+01,9.014622e+01,1.518771e+01
8.349196e+01,7.242641e+01,9.010298e+01,1.544081e+01
8.348067e+01,7.251699e+01,9.005974e+01,1.567711e+01
8.346937e+01,7.260758e+01,9.001649e+01,1.589768e+01
8.345808e+01,7.269816e+01,8.997325e+01,1.610362e+01
8.344678e+01,7.278875e+01,8.993001e+01,1.629599e+01
8.343549e+01,7.287933e+01,8.988677e+01,1.641322e+01
8.342420e+01,7.296992e+01,8.984352e+01,1.654231e+01
8.341290e+01,7.306050e+01,8.980028e+01,1.669036e+01
8.340161e+01,7.315109e+01,8.975704e+01,1.685922e+01
8.339032e+01,7.324167e+01,8.971380e+01,1.694642e+01
8.337902e+01,7.333226e+01,8.967055e+01,1.702386e+01
8.336773e+01,7.342284e+01,8.962731e+01,1.716208e+01
8.335644e+01,7.351343e+01,8.958407e+01,1.722605e+01
8.334514e+01,7.360401e+01,8.954083e+01,1.721230e+01
8.333385e+01,7.369459e+01,8.949758e+01,1.711733e+01
8.332255e+01,7.378518e+01,8.945434e+01,1.716289e+01
8.331126e+01,7.387576e+01,8.941110e+01,1.775852e+01
8.329997e+01,7.396635e+01,8.936785e+01,1.826966e+01
8.328867e+01,7.405693e+01,8.932461e+01,1.869101e+01
8.327738e+01,7.414752e+01,8.928137e+01,1.901725e+01
8.326609e+01,7.423810e+01,8.923813e+01,1.910319e+01
8.325479e+01,7.432869e+01,8.919488e+01,1.903045e+01
8.324350e+01,7.441927e+01,8.915164e+01,1.895594e+01
8.323221e+01,7.450986e+01,8.910840e+01,1.885830e+01
8.322091e+01,7.460044e+01,8.906516e+01,1.873136e+01
