1.305867e+01;1.416057e+01;-3.126680e+00;-7.345438e+00;-3.370748e+00;-1.138282e+01;-1.657395e+01;-2.903035e+00;7.495274e+00;-1.319175e+01
1.236447e+01;1.387272e+01;-3.291511e+00;-7.370709e+00;-3.432537e+00;-9.398836e+00;-1.755449e+01;-3.074370e+00;7.412110e+00;-1.212181e+01
1.223204e+01;1.378122e+01;-3.448223e+00;-7.396187e+00;-3.640796e+00;-7.915429e+00;-1.858476e+01;-3.557587e+00;7.205179e+00;-1.104632e+01
1.196815e+01;1.389474e+01;-3.596604e+00;-7.421882e+00;-4.093604e+00;-6.740699e+00;-1.979712e+01;-4.126297e+00;6.876256e+00;-1.026380e+01
1.157415e+01;1.422198e+01;-3.748144e+00;-7.447804e+00;-4.620631e+00;-5.558755e+00;-2.120725e+01;-4.569442e+00;6.427114e+00;-9.538664e+00
1.116217e+01;1.365019e+01;-3.899167e+00;-7.473964e+00;-5.223244e+00;-4.355081e+00;-2.265813e+01;-4.973156e+00;5.859528e+00;-8.847303e+00
1.102673e+01;1.308272e+01;-4.047566e+00;-7.498966e+00;-5.902811e+00;-3.115156e+00;-2.413762e+01;-5.335483e+00;5.557376e+00;-8.189795e+00
1.073678e+01;1.253433e+01;-4.193549e+00;-7.523551e+00;-7.176804e+00;-1.824466e+00;-2.552783e+01;-5.654465e+00;5.345878e+00;-7.566222e+00
1.090665e+01;1.204904e+01;-4.337326e+00;-7.549051e+00;-9.458899e+00;-8.098074e-01;-2.682702e+01;-5.927599e+00;4.865517e+00;-6.995506e+00
1.092210e+01;1.147228e+01;-4.479109e+00;-7.572892e+00;-1.180802e+01;4.345003e-01;-2.808614e+01;-6.143022e+00;4.344495e+00;-6.454377e+00
1.078585e+01;1.120059e+01;-4.613555e+00;-7.597174e+00;-1.390255e+01;1.451988e+00;-2.929972e+01;-6.307532e+00;3.791151e+00;-5.940475e+00
1.050063e+01;1.115237e+01;-4.753344e+00;-7.621914e+00;-1.609389e+01;2.242169e+00;-3.046231e+01;-6.416620e+00;3.225330e+00;-5.453892e+00
1.006916e+01;1.107294e+01;-4.896752e+00;-7.644786e+00;-1.844728e+01;2.665877e+00;-3.157900e+01;-6.465781e+00;2.628906e+00;-4.994716e+00
9.663184e+00;1.096025e+01;-5.040699e+00;-7.666927e+00;-2.098539e+01;2.612821e+00;-3.263478e+01;-6.451794e+00;1.993187e+00;-4.187783e+00
9.609075e+00;1.081226e+01;-5.185148e+00;-7.689766e+00;-2.351180e+01;2.226139e+00;-3.358982e+01;-6.832987e+00;1.657469e+00;-3.332281e+00
9.548808e+00;1.074829e+01;-5.330061e+00;-7.713326e+00;-2.602244e+01;2.296670e+00;-3.445545e+01;-7.405190e+00;1.462868e+00;-2.479305e+00
9.310098e+00;1.096829e+01;-5.475399e+00;-7.737629e+00;-2.851325e+01;2.327226e+00;-3.527803e+01;-7.741610e+00;8.962676e-01;-1.629019e+00
8.893290e+00;1.117010e+01;-5.618418e+00;-7.762696e+00;-3.014499e+01;1.975248e+00;-3.601204e+01;-7.834414e+00;3.057995e-01;-7.815863e-01
8.459074e+00;1.135421e+01;-5.781756e+00;-7.783990e+00;-2.883754e+01;1.398189e+00;-3.665619e+01;-7.675772e+00;-1.972294e-01;-6.362192e-01
8.112166e+00;1.151189e+01;-5.966223e+00;-7.802091e+00;-2.717818e+01;6.111789e-01;-3.720917e+01;-7.653044e+00;-5.896628e-01;-6.260929e-01
7.960596e+00;1.168084e+01;-6.161258e+00;-7.819901e+00;-2.516294e+01;-3.706526e-01;-3.766970e+01;-7.523528e+00;-8.483439e-01;-6.336368e-01
7.897658e+00;1.199239e+01;-6.364089e+00;-7.838526e+00;-2.278787e+01;-1.421107e+00;-3.800948e+01;-7.271972e+00;-9.501165e-01;-6.588529e-01
7.927009e+00;1.231208e+01;-6.571945e+00;-7.858001e+00;-1.801709e+01;-2.177979e+00;-3.814132e+01;-6.895019e+00;-9.963990e-01;-7.017432e-01
8.052307e+00;1.263308e+01;-6.782057e+00;-7.878264e+00;-2.387000e+00;-3.029736e+00;-3.823921e+01;-6.389312e+00;-9.640608e-01;-9.068281e-01
8.277208e+00;1.295610e+01;-6.991653e+00;-7.887856e+00;1.285092e+01;-3.973902e+00;-3.829617e+01;-6.302131e+00;-1.001380e+00;-1.158245e+00
8.583548e+00;1.328183e+01;-7.591087e+00;-7.898228e+00;2.634579e+01;-4.802852e+00;-3.822202e+01;-6.234772e+00;-1.456160e+00;-1.426915e+00
8.965535e+00;1.360857e+01;-8.267947e+00;-7.909420e+00;3.921027e+01;-5.051702e+00;-3.801595e+01;-6.150784e+00;-1.755451e+00;-1.701485e+00
9.523741e+00;1.392627e+01;-8.967965e+00;-7.921470e+00;5.320613e+01;-5.459259e+00;-3.767716e+01;-5.880268e+00;-1.910216e+00;-1.969463e+00
1.030562e+01;1.423465e+01;-9.686442e+00;-7.934420e+00;8.156428e+01;-6.015192e+00;-3.720484e+01;-5.430845e+00;-1.931419e+00;-2.129772e+00
1.130766e+01;1.453476e+01;-1.041868e+01;-7.938480e+00;1.071598e+02;-6.301336e+00;-3.659819e+01;-5.443504e+00;-1.859826e+00;-2.260311e+00
1.253119e+01;1.486226e+01;-1.115997e+01;-7.920637e+00;1.299375e+02;-6.504018e+00;-3.585723e+01;-5.515412e+00;-2.200654e+00;-2.387578e+00
1.357610e+01;1.518771e+01;-1.190562e+01;-7.905843e+00;1.498420e+02;-6.637380e+00;-3.499872e+01;-5.581491e+00;-2.540107e+00;-2.511532e+00
1.451383e+01;1.544081e+01;-1.307272e+01;-7.894485e+00;1.657133e+02;-6.715563e+00;-3.396194e+01;-5.641367e+00;-2.888426e+00;-2.632131e+00
1.552326e+01;1.567711e+01;-1.452654e+01;-7.886951e+00;1.465376e+02;-6.752707e+00;-3.277711e+01;-5.694668e+00;-3.072853e+00;-2.465058e+00
1.661228e+01;1.589768e+01;-1.598362e+01;-7.901267e+00;1.288494e+02;-6.044236e+00;-3.147354e+01;-6.003329e+00;-3.714475e+00;-2.216845e+00
1.778878e+01;1.610362e+01;-1.745498e+01;-8.438950e+00;1.126776e+02;-4.139500e+00;-3.008050e+01;-6.326626e+00;-4.470815e+00;-1.963927e+00
1.906434e+01;1.629599e+01;-1.902570e+01;-9.350038e+00;9.805128e+01;-2.360183e+00;-2.862731e+01;-6.611998e+00;-5.315658e+00;-1.706280e+00
1.989881e+01;1.641322e+01;-2.063247e+01;-1.059504e+01;8.499945e+01;-7.331961e-01;-2.714325e+01;-6.860456e+00;-6.207298e+00;-1.443879e+00
2.021800e+01;1.654231e+01;-2.225949e+01;-1.219571e+01;6.748312e+01;7.145530e-01;-2.565762e+01;-7.073011e+00;-7.065942e+00;-8.528256e-01
2.049061e+01;1.669036e+01;-2.400854e+01;-1.417379e+01;5.250507e+01;1.956155e+00;-2.390646e+01;-7.186933e+00;-7.907109e+00;-1.619440e-01
2.071144e+01;1.685922e+01;-2.556476e+01;-1.604038e+01;3.879023e+01;2.964700e+00;-2.269031e+01;-7.163273e+00;-8.707143e+00;5.289234e-01
2.087525e+01;1.694642e+01;-2.703519e+01;-1.761250e+01;2.604504e+01;3.039101e+00;-2.194054e+01;-7.088143e+00;-9.470597e+00;1.219786e+00
2.097684e+01;1.702386e+01;-2.842425e+01;-1.887109e+01;1.428700e+01;2.532964e+00;-2.167143e+01;-7.005798e+00;-1.060100e+01;1.910652e+00
1.955253e+01;1.716208e+01;-2.973635e+01;-2.009660e+01;8.766861e+00;1.606241e+00;-2.191078e+01;-6.915108e+00;-1.155043e+01;2.814426e+00
1.797344e+01;1.722605e+01;-3.097588e+01;-2.127750e+01;3.981552e+00;-3.229799e-01;-2.268641e+01;-6.452826e+00;-1.259709e+01;3.787308e+00
1.637739e+01;1.721230e+01;-3.214726e+01;-2.240230e+01;-7.230779e-01;-3.055991e+00;-2.402613e+01;-5.937014e+00;-1.336950e+01;4.754985e+00
1.477478e+01;1.711733e+01;-3.303417e+01;-2.345948e+01;-5.337631e+00;-6.679182e+00;-2.595773e+01;-5.491648e+00;-1.376479e+01;5.717462e+00
1.317596e+01;1.716289e+01;-3.368240e+01;-2.295620e+01;-9.852706e+00;-1.087084e+01;-2.813661e+01;-5.110451e+00;-1.407676e+01;6.674746e+00
1.158733e+01;1.775852e+01;-3.422033e+01;-2.183774e+01;-8.482006e+00;-1.471056e+01;-3.161657e+01;-4.787148e+00;-1.428355e+01;7.675824e+00
9.938559e+00;1.826966e+01;-3.467045e+01;-2.057345e+01;-7.409462e+00;-1.881075e+01;-3.534231e+01;-4.292120e+00;-1.436324e+01;8.689062e+00
8.485549e+00;1.869101e+01;-3.503667e+01;-1.895988e+01;-7.999529e+00;-2.315583e+01;-3.931660e+01;-3.878640e+00;-1.390727e+01;9.695215e+00
7.249481e+00;1.901725e+01;-3.532288e+01;-1.710964e+01;-1.025441e+01;-2.773024e+01;-4.356169e+01;-3.643151e+00;-1.285633e+01;1.069430e+01
6.251530e+00;1.910319e+01;-3.553297e+01;-1.519755e+01;-1.417632e+01;-3.300661e+01;-4.798240e+01;-3.568248e+00;-1.164430e+01;1.168634e+01
5.512872e+00;1.903045e+01;-3.542895e+01;-1.339157e+01;-2.187206e+01;-3.848149e+01;-5.248351e+01;-3.456030e+00;-1.016426e+01;1.242968e+01
5.166658e+00;1.895594e+01;-3.514356e+01;-1.162110e+01;-2.834456e+01;-4.141127e+01;-5.696983e+01;-3.413251e+00;-8.903174e+00;1.306163e+01
5.500739e+00;1.885830e+01;-3.475545e+01;-9.915046e+00;-3.513676e+01;-4.331746e+01;-6.216503e+01;-3.436267e+00;-8.646129e+00;1.368669e+01
5.865361e+00;1.873136e+01;-3.432368e+01;-8.308363e+00;-4.224511e+01;-4.453996e+01;-6.688424e+01;-3.468697e+00;-8.588426e+00;1.430490e+01
6.262833e+00;1.856892e+01;-3.385214e+01;-6.835991e+00;-4.966604e+01;-4.499254e+01;-7.084684e+01;-3.505812e+00;-8.717086e+00;1.491631e+01
6.695462e+00;1.779511e+01;-3.334469e+01;-5.656802e+00;-5.580778e+01;-4.530270e+01;-7.345895e+01;-3.542884e+00;-9.019130e+00;1.463914e+01
6.208379e+00;1.672143e+01;-3.280523e+01;-5.328600e+00;-6.105063e+01;-4.483657e+01;-7.486476e+01;-3.724481e+00;-8.954221e+00;1.392255e+01
4.923215e+00;1.580083e+01;-3.211380e+01;-5.078250e+00;-6.601718e+01;-4.331669e+01;-7.526201e+01;-3.896889e+00;-9.498391e+00;1.318781e+01
1.680441e+00;1.505596e+01;-3.137406e+01;-4.935722e+00;-7.071006e+01;-4.008100e+01;-7.457820e+01;-3.952208e+00;-1.055674e+01;1.243507e+01
-2.317125e+00;1.450944e+01;-3.045898e+01;-4.824849e+00;-7.513189e+01;-3.628362e+01;-7.274087e+01;-3.893568e+00;-1.220228e+01;1.166450e+01
-7.103915e+00;1.420776e+01;-2.960466e+01;-4.681952e+00;-7.596448e+01;-3.221085e+01;-7.145955e+01;-3.724096e+00;-1.441972e+01;9.770011e+00
-1.271436e+01;1.407301e+01;-2.881739e+01;-4.489432e+00;-7.417152e+01;-2.792784e+01;-6.849327e+01;-3.106689e+00;-1.714518e+01;7.222543e+00
-1.918291e+01;1.396902e+01;-2.809834e+01;-4.323990e+00;-7.169085e+01;-2.349971e+01;-6.500364e+01;-2.207711e+00;-2.004683e+01;4.599010e+00
-2.696160e+01;1.391586e+01;-2.744867e+01;-4.154778e+00;-6.853011e+01;-1.899161e+01;-6.115875e+01;-1.433571e+00;-2.251939e+01;1.899838e+00
-3.691798e+01;1.393357e+01;-2.675681e+01;-3.982950e+00;-6.469696e+01;-1.719720e+01;-5.761623e+01;-7.189058e-01;-2.630936e+01;-8.745463e-01
-4.883670e+01;1.404221e+01;-2.609132e+01;-3.809661e+00;-6.083076e+01;-1.558962e+01;-5.459749e+01;-2.635717e-02;-3.325452e+01;-1.507702e+00
-6.170365e+01;1.461230e+01;-2.548255e+01;-3.636064e+00;-5.672142e+01;-1.382999e+01;-5.167548e+01;8.416290e-01;-3.633033e+01;-1.042991e+00
-7.140235e+01;1.486775e+01;-2.496325e+01;-3.491120e+00;-5.236333e+01;-1.154191e+01;-4.880526e+01;1.755412e+00;-3.802379e+01;-8.045315e-01
-8.095312e+01;1.479882e+01;-2.454350e+01;-3.377124e+00;-4.775883e+01;-9.159274e+00;-4.603152e+01;2.526955e+00;-3.873700e+01;-7.930230e-01
-8.068345e+01;1.444922e+01;-2.422125e+01;-3.265003e+00;-4.291026e+01;-6.715382e+00;-4.313686e+01;3.170545e+00;-3.860750e+01;-1.009165e+00
-7.289114e+01;1.386267e+01;-2.399450e+01;-3.154082e+00;-3.898038e+01;-4.907322e+00;-4.068441e+01;3.728996e+00;-3.777283e+01;2.617507e+00
-6.577259e+01;1.315085e+01;-2.376395e+01;-3.044297e+00;-3.612931e+01;-3.852286e+00;-3.864457e+01;4.010961e+00;-3.637054e+01;8.672581e+00
-5.938119e+01;1.365851e+01;-2.356494e+01;-2.935587e+00;-3.316576e+01;-2.685340e+00;-3.698776e+01;4.032387e+00;-3.453816e+01;1.454567e+01
-5.377035e+01;1.348257e+01;-2.347218e+01;-2.841297e+00;-3.008982e+01;-1.409796e+00;-3.576138e+01;3.977188e+00;-3.266679e+01;2.023401e+01
-4.899348e+01;1.274399e+01;-2.356447e+01;-2.752879e+00;-2.690162e+01;-2.896581e-02;-3.500806e+01;3.848716e+00;-3.003424e+01;2.573483e+01
-4.483901e+01;1.156371e+01;-2.366065e+01;-2.664699e+00;-2.359776e+01;1.679673e+00;-3.456813e+01;3.650322e+00;-2.704456e+01;2.697030e+01
6.497146e+00;-8.655587e+00;-1.013436e+00;-6.718238e+00;-2.207706e+00;-1.377743e+01;-4.504339e+00;-2.785403e+00;4.920709e+01;-1.534826e+01
6.739628e+00;-7.497563e+00;-2.110474e-01;-6.755561e+00;-2.252533e+00;-1.550941e+01;-5.083701e+00;-2.767694e+00;5.558648e+01;-1.424418e+01
7.066454e+00;-6.357500e+00;7.087723e-01;-6.792754e+00;-2.301043e+00;-1.740392e+01;-5.652036e+00;-2.748290e+00;5.521111e+01;-1.310060e+01
7.480267e+00;-5.238463e+00;1.712301e+00;-6.829823e+00;-2.346848e+00;-1.897933e+01;-6.179362e+00;-2.727260e+00;5.376647e+01;-1.191765e+01
8.204180e+00;-3.723726e+00;2.765817e+00;-6.865658e+00;-2.385485e+00;-2.027821e+01;-6.645079e+00;-2.710381e+00;4.988910e+01;-1.194119e+01
9.175889e+00;-1.701677e+00;3.648350e+00;-6.901353e+00;-2.420415e+00;-2.144288e+01;-7.137991e+00;-2.695016e+00;4.077760e+01;-1.199364e+01
9.846922e+00;3.763813e-01;4.424634e+00;-6.936939e+00;-2.451782e+00;-2.225513e+01;-7.559118e+00;-2.678930e+00;3.330672e+01;-1.201269e+01
1.056031e+01;2.483774e+00;5.098256e+00;-6.972424e+00;-2.479732e+00;-2.266684e+01;-7.967102e+00;-2.662168e+00;2.730724e+01;-1.199836e+01
1.131653e+01;4.323871e+00;5.420296e+00;-7.007814e+00;-2.509539e+00;-2.262986e+01;-8.388826e+00;-2.644774e+00;2.260992e+01;-1.195069e+01
1.211606e+01;6.244189e+00;5.528957e+00;-7.042827e+00;-2.543786e+00;-2.209606e+01;-8.807157e+00;-2.636483e+00;1.904553e+01;-1.243285e+01
1.295938e+01;9.366770e+00;5.515196e+00;-7.076023e+00;-2.577963e+00;-2.134136e+01;-9.226771e+00;-2.633382e+00;1.638943e+01;-1.292290e+01
1.354406e+01;1.211813e+01;5.381281e+00;-7.108037e+00;-2.612157e+00;-2.166617e+01;-9.646481e+00;-2.629733e+00;1.510660e+01;-1.337829e+01
1.362226e+01;1.447681e+01;4.382678e+00;-7.140029e+00;-2.646455e+00;-2.161260e+01;-1.007028e+01;-2.626064e+00;1.418982e+01;-1.379898e+01
1.358331e+01;1.642132e+01;3.266529e+00;-7.172006e+00;-2.685210e+00;-2.115553e+01;-1.046870e+01;-2.624334e+00;1.302442e+01;-1.418495e+01
1.343066e+01;1.793018e+01;2.141733e+00;-7.203975e+00;-2.730869e+00;-2.026980e+01;-1.094245e+01;-2.634936e+00;1.208716e+01;-1.424843e+01
1.393731e+01;1.804276e+01;9.041790e-01;-7.235139e+00;-2.930847e+00;-1.893028e+01;-1.149189e+01;-2.654987e+00;1.131969e+01;-1.425028e+01
1.436929e+01;1.761793e+01;-3.879743e-01;-7.264903e+00;-3.085648e+00;-1.711183e+01;-1.213978e+01;-2.678552e+00;1.066369e+01;-1.421994e+01
1.466050e+01;1.688922e+01;-1.442469e+00;-7.294759e+00;-3.128663e+00;-1.612316e+01;-1.289571e+01;-2.705667e+00;1.006080e+01;-1.415742e+01
1.481104e+01;1.584719e+01;-2.285589e+00;-7.324717e+00;-3.126637e+00;-1.546757e+01;-1.374016e+01;-2.736368e+00;9.421157e+00;-1.406271e+01
1.472938e+01;1.588073e+01;-2.700397e+00;-7.354787e+00;-3.211894e+00;-1.368824e+01;-1.471067e+01;-2.772821e+00;8.612280e+00;-1.311879e+01
1.441977e+01;1.594971e+01;-2.929765e+00;-7.384978e+00;-3.300654e+00;-1.167265e+01;-1.586125e+01;-2.813747e+00;8.165513e+00;-1.206138e+01
1.388647e+01;1.501957e+01;-3.106621e+00;-7.412383e+00;-3.394055e+00;-9.624728e+00;-1.679393e+01;-2.857364e+00;7.965967e+00;-1.099810e+01
1.313373e+01;1.430679e+01;-3.274580e+00;-7.438472e+00;-3.493237e+00;-7.566499e+00;-1.777067e+01;-2.903605e+00;7.893608e+00;-9.928962e+00
1.270361e+01;1.390517e+01;-3.428947e+00;-7.464775e+00;-3.710938e+00;-5.683302e+00;-1.879658e+01;-2.952401e+00;7.765121e+00;-8.853998e+00
1.240805e+01;1.381684e+01;-3.579442e+00;-7.491307e+00;-4.268266e+00;-4.489287e+00;-1.987676e+01;-3.197905e+00;7.514309e+00;-8.201517e+00
1.209085e+01;1.388484e+01;-3.726634e+00;-7.519569e+00;-4.914140e+00;-3.293358e+00;-2.111572e+01;-3.605985e+00;7.142946e+00;-7.647372e+00
1.212886e+01;1.310669e+01;-3.878150e+00;-7.548169e+00;-5.649927e+00;-2.080997e+00;-2.262082e+01;-3.978844e+00;6.652808e+00;-7.126139e+00
1.187858e+01;1.241677e+01;-4.027602e+00;-7.574857e+00;-6.476994e+00;-8.548252e-01;-2.433047e+01;-4.314523e+00;5.826304e+00;-6.637903e+00
1.134068e+01;1.180905e+01;-4.174365e+00;-7.601236e+00;-7.720612e+00;1.723905e-01;-2.619112e+01;-4.611065e+00;5.258650e+00;-6.182744e+00
1.125001e+01;1.127750e+01;-4.318650e+00;-7.628165e+00;-1.027050e+01;9.983694e-01;-2.749772e+01;-4.863184e+00;4.829527e+00;-5.723145e+00
1.119941e+01;1.079606e+01;-4.454838e+00;-7.655662e+00;-1.254673e+01;1.967572e+00;-2.876293e+01;-5.073277e+00;4.358183e+00;-5.283161e+00
1.100755e+01;1.069573e+01;-4.585472e+00;-7.682521e+00;-1.488301e+01;2.827679e+00;-2.998321e+01;-5.242143e+00;3.852956e+00;-4.869464e+00
1.067715e+01;1.067926e+01;-4.715459e+00;-7.708499e+00;-1.727544e+01;3.460657e+00;-3.115309e+01;-5.365275e+00;3.322185e+00;-4.482145e+00
1.021094e+01;1.062734e+01;-4.857173e+00;-7.731677e+00;-1.976597e+01;3.866020e+00;-3.226711e+01;-5.438166e+00;2.806840e+00;-4.121293e+00
9.611647e+00;1.053789e+01;-5.000753e+00;-7.755267e+00;-2.251123e+01;4.043281e+00;-3.332486e+01;-5.523836e+00;2.259843e+00;-3.294860e+00
9.515468e+00;1.040889e+01;-5.144884e+00;-7.779572e+00;-2.520215e+01;3.805570e+00;-3.449910e+01;-5.656861e+00;1.670123e+00;-2.361910e+00
9.268519e+00;1.043611e+01;-5.289527e+00;-7.804611e+00;-2.783466e+01;3.333864e+00;-3.565954e+01;-5.760784e+00;9.713802e-01;-1.429778e+00
8.803933e+00;1.067115e+01;-5.432756e+00;-7.830409e+00;-3.040470e+01;3.235404e+00;-3.649431e+01;-6.063156e+00;3.505718e-01;-5.125521e-01
8.339023e+00;1.088902e+01;-5.567976e+00;-7.856371e+00;-3.261279e+01;2.891212e+00;-3.723415e+01;-6.331871e+00;-2.102864e-01;4.424384e-01
7.879831e+00;1.109023e+01;-5.703389e+00;-7.878312e+00;-3.119325e+01;2.316417e+00;-3.788426e+01;-6.444679e+00;-6.880380e-01;5.609673e-01
7.441199e+00;1.127527e+01;-5.890614e+00;-7.901115e+00;-2.938026e+01;1.526149e+00;-3.844336e+01;-6.523320e+00;-1.059526e+00;4.466391e-01
7.288050e+00;1.146467e+01;-6.096721e+00;-7.924394e+00;-2.716985e+01;5.355370e-01;-3.891014e+01;-6.490496e+00;-1.301595e+00;3.190548e-01
7.237533e+00;1.178568e+01;-6.314233e+00;-7.944712e+00;-2.455806e+01;-6.402888e-01;-3.928331e+01;-6.342848e+00;-1.391088e+00;1.783476e-01
7.293306e+00;1.210876e+01;-6.540381e+00;-7.965902e+00;-2.166438e+01;-1.507546e+00;-3.973629e+01;-6.077019e+00;-1.326840e+00;2.465040e-02
7.459025e+00;1.243462e+01;-6.772393e+00;-7.984278e+00;-5.012615e+00;-2.357701e+00;-4.005912e+01;-5.850479e+00;-1.581224e+00;-2.883148e-01
7.738348e+00;1.276397e+01;-7.316918e+00;-7.994864e+00;9.986368e+00;-2.905469e+00;-4.012995e+01;-5.847859e+00;-2.148409e+00;-6.574840e-01
8.121227e+00;1.309752e+01;-7.962261e+00;-8.006258e+00;2.416177e+01;-3.090802e+00;-4.006138e+01;-5.825677e+00;-2.547090e+00;-1.039846e+00
8.476120e+00;1.342980e+01;-8.714458e+00;-8.018498e+00;3.750728e+01;-3.316991e+00;-3.986097e+01;-5.783075e+00;-2.788231e+00;-1.435276e+00
9.035186e+00;1.375372e+01;-9.504297e+00;-8.031624e+00;5.001661e+01;-3.595577e+00;-3.952793e+01;-5.719192e+00;-2.882794e+00;-1.843651e+00
9.830135e+00;1.407048e+01;-1.031872e+01;-8.045677e+00;7.934789e+01;-3.732968e+00;-3.906144e+01;-5.806193e+00;-2.841744e+00;-2.035095e+00
1.086808e+01;1.438113e+01;-1.115302e+01;-8.052260e+00;1.064072e+02;-3.596691e+00;-3.846072e+01;-6.000478e+00;-2.676044e+00;-2.149411e+00
1.215612e+01;1.468671e+01;-1.200251e+01;-8.051291e+00;1.300566e+02;-3.942534e+00;-3.778289e+01;-6.073925e+00;-2.553759e+00;-2.260884e+00
1.352981e+01;1.496225e+01;-1.304673e+01;-8.108974e+00;1.502743e+02;-4.213896e+00;-3.690048e+01;-6.157318e+00;-2.867955e+00;-2.369474e+00
1.465326e+01;1.522103e+01;-1.438967e+01;-8.351068e+00;1.670380e+02;-4.424916e+00;-3.583593e+01;-6.235310e+00;-3.940684e+00;-2.475139e+00
1.590841e+01;1.546525e+01;-1.591682e+01;-8.746191e+00;1.502122e+02;-3.807354e+00;-3.462392e+01;-6.412183e+00;-5.145654e+00;-2.283086e+00
1.730455e+01;1.569600e+01;-1.744935e+01;-9.309194e+00;1.306707e+02;-2.643065e+00;-3.328993e+01;-6.824567e+00;-5.674971e+00;-1.976887e+00
1.885094e+01;1.591436e+01;-1.898179e+01;-1.028383e+01;1.130076e+02;-1.207372e+00;-3.186326e+01;-7.195843e+00;-6.323912e+00;-1.666232e+00
2.046532e+01;1.610934e+01;-2.052519e+01;-1.167323e+01;9.722492e+01;1.517561e-01;-3.037320e+01;-7.527022e+00;-7.066260e+00;-1.351098e+00
2.139133e+01;1.621677e+01;-2.209057e+01;-1.341145e+01;8.332458e+01;1.368377e+00;-2.884906e+01;-7.819114e+00;-7.875802e+00;-1.031460e+00
2.184518e+01;1.634514e+01;-2.368444e+01;-1.552021e+01;6.694587e+01;2.415581e+00;-2.648515e+01;-8.066562e+00;-8.724908e+00;-4.136583e-01
2.223248e+01;1.649632e+01;-2.512906e+01;-1.802129e+01;5.138350e+01;3.266460e+00;-2.381392e+01;-8.225575e+00;-9.567421e+00;3.269855e-01
